ratingScore,reviewerID,productID
5.0,A3VO34TDJXJGNK,000613887X
4.0,A8O13GJJDU01Z,0006158048
4.0,AGBT2QIDI5YP,000648011X
3.0,A3PA2209QS734T,000231309X
5.0,A2XTCY5SSI6LQN,0007113803
5.0,A3KRBW13FWBUH,0006512577
4.0,A2YTHMJJJQCOZ,0007210965
4.0,AOTMP0OKJOUWI,0006480101
5.0,AMKZHBOK7VMQR,0002117088
4.0,A2TXR85WQLE32N,0006161413
5.0,A2I6MHMAZZDCRX,000171211X
3.0,A1DYMH30TSRONY,0007174268
5.0,A55ER33W947XU,0001050230
4.0,A3RBGEV4IHL1XM,0002315963
5.0,A1BA72K4VK1UN1,0007120761
4.0,A3T4KN9XO3PIXG,0007141076
4.0,AFMF4F9QW2JDS,0002247437
5.0,A1G9FX1KV45N41,000654861X
4.0,A26BWRBPP4V2WF,000614182X
3.0,A3NBL1TI2M3CW1,0002247437
3.0,A2Z4KA3EFQWZOX,0007118317
5.0,A3QIP6LXWPIPMP,0002310988
3.0,A1RAUVCWYHTQI4,0002259664
4.0,ACRDUJAN6XYVK,0007136900
5.0,A1G37DFO8MQW0M,0007120680
5.0,A8XWYGM1VCAV9,0007161077
3.0,A3R1E4K7B6RUHP,0007120974
4.0,A2FEGRJQNU51P9,0006913636
5.0,A26TU4ONC9KQRR,0007158459
5.0,A3BH49ZKESHDID,0007119313
4.0,A1835Y2087GJU8,0007120761
5.0,A2CR57GAJKNWVV,0007122187
4.0,A4FX5YCJA630V,0006755194
5.0,A3647FSN6JOR06,0002310988
4.0,A38I19743GC8P4,0002318652
5.0,A13G1TKIKHGV3F,0007181701
5.0,A4FX5YCJA630V,0007149123
4.0,A26LZM6739834C,0007157169
5.0,A2I2IVPGTOT3AE,0007141343
2.0,A1X8VZWTOG8IS6,0007105045
5.0,A2F6N60Z96CAJI,0007161913
4.0,AU6DIIDZK2OQM,0007150296
5.0,A1CPSCL93S0VS8,0002311216
4.0,A2F540P3L6P5CL,0002226723
5.0,A1K1JW1C5CUSUZ,0006479561
5.0,AX54G5AL870Q8,0002259753
2.0,A3DQWFWINN3V5A,0006511848
5.0,A1IOJE0W1NXOSE,0002259842
2.0,A3DXVYD2TQHWGD,0007120761
3.0,A1K1JW1C5CUSUZ,0006392237
5.0,A2V6FC7GVZ6T7M,0007182813
3.0,A2EDZH51XHFA9B,0007174640
4.0,A2EDZH51XHFA9B,0007113080
5.0,A680RUE1FDO8B,0007181604
4.0,A1D2C0WDCSHUWZ,0001846590
5.0,A13H2JJ3GEMJN1,0002247437
5.0,A3E8QNDC7CV44,0007157169
4.0,A1SCJWCMQ3W3KK,0007119283
5.0,A2VE83MZF98ITY,0007158459
5.0,A2SZAEY94NY1UX,0002216973
4.0,A1BI8PUEHA5CHW,0007178484
5.0,A2DA6HOBLBUQL6,0007111932
4.0,APRY1W9VFEFQ6,0006483852
5.0,A3QS5UYAGHF4IU,0007193181
3.0,AS6SH2JM2YY3H,0007148895
5.0,A680RUE1FDO8B,0007180616
5.0,A29CT3MXKBWVQ6,0006499228
4.0,A3A6GXILVT9JNW,0006166512
4.0,A39S0MP5L7898V,0001720392
3.0,ACRDUJAN6XYVK,0006172776
4.0,A1JV4QKTEB7QBL,0002259842
4.0,AUGABW5AS2OXM,0006498450
5.0,A3QS5UYAGHF4IU,0007118317
5.0,A34UTL4AVX80MK,0007105673
4.0,A2AIE9DO5QSVBD,0007178638
5.0,A1M8PP7MLHNBQB,000711835X
5.0,A1TWH3KD5YJQHM,0007181604
5.0,A2HFL26OQJ2T9X,0006545793
3.0,A2MF2QVSCUI27G,0007166311
2.0,A3K1RVYM3JQZZS,0007120818
5.0,A1DQZBHEU98PBT,0007117213
4.0,A1CHM200OEN65X,0007181604
4.0,A3V2W0GE6XQUPF,0002311909
5.0,A2XRMQA6PJ5ZJ8,0007119550
5.0,A22QFL2QV9336P,0006172768
5.0,A2CR57GAJKNWVV,0002005379
5.0,A2O5RT4RCC4NU2,0002241277
1.0,A2Q3D3CC9HT0S5,0006392237
5.0,A33L7G4E8CID3,000614182X
4.0,A1M4NJYP0WNL8Q,0006486029
5.0,A3R8PXSFGY9MC2,0007152523
5.0,A13G1TKIKHGV3F,000654861X
5.0,A1F38YS15PWMRQ,000613887X
5.0,A2TUA4VWCMNXI,0007127871
4.0,A29NUB3P6YIWZG,0006511252
5.0,A3QVAKVRAH657N,0006545866
5.0,A1IOJE0W1NXOSE,0006148697
4.0,A2F3M93RRLFQNJ,0007100450
3.0,A38OQ9XLUPBAG7,0007149883
3.0,A26BWRBPP4V2WF,0006166032
5.0,A3BH49ZKESHDID,0007127049
3.0,A1L43KWWR05PCS,0007190301
5.0,A1DYMH30TSRONY,0007149530
3.0,A1E2NA2F4RTQ9B,0007155018
5.0,A1XU60OJ2XW5P4,0006174531
3.0,A2F3SXHT6RBV81,0006514715
4.0,A1G37DFO8MQW0M,0007122586
5.0,A2YTHMJJJQCOZ,0002226618
5.0,A260X99UW6HA9Z,0007119593
4.0,A39ABKRS1MKFTW,0007172826
4.0,A3NUMRC41CR0UU,0002247399
4.0,A2PWUIQG57O1AZ,0007193181
4.0,A1XTWXIMUCDGQE,0002005263
4.0,A1X8VZWTOG8IS6,0006176666
4.0,A3AKWA5CWSKOOH,000713746X
5.0,A3NUMRC41CR0UU,0007127049
3.0,A4FX5YCJA630V,0007112173
5.0,A4SKIA2A7IDRX,0007178638
3.0,A1NT7ED5TATUAM,0006158110
3.0,A2AYSFGUP5VTY3,0006137989
4.0,A2KBF2OYR359AJ,000639194X
5.0,A2I6MHMAZZDCRX,0007148976
5.0,A3LZGLA88K0LA0,0002241277
5.0,A1LVZOK9F7K4CN,0007141343
2.0,A1M4NJYP0WNL8Q,0007157630
3.0,A2V6FC7GVZ6T7M,0006473369
4.0,AFYYHRPSFBLWS,0003395693
3.0,A4FX5YCJA630V,0006755208
5.0,A2KBF2OYR359AJ,0002005379
5.0,A38I19743GC8P4,0006162754
3.0,A30R23VXTBBTLN,0007170874
5.0,A37F1G84K35FCZ,0006543545
2.0,A3RBGEV4IHL1XM,0007120818
4.0,A1Z81GM85KH5XS,0006172768
4.0,A1GQAKL9CGQLP1,0007179448
3.0,A1JV4QKTEB7QBL,0007174268
2.0,A345U10UP0S8LR,0002256649
4.0,A1D2C0WDCSHUWZ,0007120761
4.0,A1SCJWCMQ3W3KK,0002226723
3.0,A1X8VZWTOG8IS6,0006483895
5.0,A3QZCA4LTTVGAD,0001714538
4.0,A4FX5YCJA630V,0006159990
3.0,AQCQ5F0OJXMG9,0007147295
3.0,A38Z66H58RIJ64,0007179448
3.0,A30KEXFT9SILL6,0007113080
5.0,A33L7G4E8CID3,000617454X
4.0,A2FVOBHO3IPGF7,0002219247
3.0,A3MV1KKHX51FYT,0002316196
1.0,A2HFL26OQJ2T9X,0006174531
4.0,AVBK68931HD11,0002247437
5.0,A3A6GXILVT9JNW,0006479227
4.0,A1X8VZWTOG8IS6,0006393195
3.0,A1X8VZWTOG8IS6,0007141882
4.0,A1LVZOK9F7K4CN,0006532462
4.0,ACIBQ6BQ6AWEV,0007111509
5.0,A3H2CKTFZ3B3GD,0001844423
5.0,A1T17LMQABMBN5,0006481752
5.0,A1XTWXIMUCDGQE,0006280544
2.0,ABWF7YVZAU1QP,0007181604
5.0,A4FX5YCJA630V,0007113706
5.0,A3647FSN6JOR06,0007119305
4.0,A1GPGBHBI6T2HJ,0002256649
3.0,A1NT7ED5TATUAM,0002222590
5.0,A1F38YS15PWMRQ,0007154828
5.0,A3HLJQCY6GKRVK,0002550490
5.0,A3BIWTN2DA0YY2,0007179448
4.0,A2TXR85WQLE32N,0006158110
5.0,A17BTP1QHK2I3I,000714282X
3.0,A1BI8PUEHA5CHW,0007190301
4.0,AU6DIIDZK2OQM,0002255863
4.0,A1XTWXIMUCDGQE,0002310015
4.0,A244OF3K701OS1,0006157629
4.0,A2HQ8RTAJYEUJO,0006540279
4.0,A3R8PXSFGY9MC2,0007105673
4.0,A2T7JK9FLC8V0N,0007154828
3.0,A1IIX764GG3WNZ,0007179448
4.0,A3S1YIQQW7AZO,0007172826
3.0,A4FX5YCJA630V,0007174098
5.0,A13H2JJ3GEMJN1,0002005549
5.0,A1BI8PUEHA5CHW,0002259842
5.0,A1FSJH67CYP9Y2,0002250101
5.0,AIIR8E34EDKCQ,0007119305
4.0,AFYYHRPSFBLWS,000711835X
5.0,A1TWH3KD5YJQHM,0002259664
3.0,A1HS9F7J51E9CB,0002005549
2.0,A331OF34UX4Y1K,0007181604
4.0,A2EDZH51XHFA9B,0002247437
4.0,A1G0DH7UQ4ILS6,000711835X
3.0,A3NUMRC41CR0UU,000712838X
4.0,A37GRFP6VMUXKT,0002726874
4.0,A2BIK37ZMXKW91,0007179448
2.0,A3R9H6OKZHHRJD,0006514936
5.0,A1GPGBHBI6T2HJ,000711835X
5.0,A1TVTYMTFW9QKI,0007120796
5.0,A2YTHMJJJQCOZ,0002051850
3.0,A3OJFPKMCXKOM0,0006384935
3.0,APRY1W9VFEFQ6,000617695X
5.0,A37XGUQ1VH0XM6,000710071X
5.0,A1G37DFO8MQW0M,0006511279
5.0,A2YXRT2XIJIO57,0006530702
5.0,AVBK68931HD11,000711835X
5.0,A2C05OHYJERICI,0007120796
3.0,A9NFFAZF3LIB2,0007151276
4.0,A2YXRT2XIJIO57,000100039X
5.0,A33L7G4E8CID3,0006476414
3.0,A2RA98L9KYYWXS,0006498736
1.0,A2FTHCGH06O4Y5,0001844423
5.0,A1I2O9Y3X3HXLS,0006755232
5.0,A2MF2QVSCUI27G,0007172915
5.0,A2VE83MZF98ITY,0004340515
2.0,A3V2W0GE6XQUPF,0007120761
5.0,AQCQ5F0OJXMG9,0007141424
5.0,AIX69FQ11NYHV,0006173624
4.0,A2FQWV725FGE8S,0002005549
3.0,A4FX5YCJA630V,000231309X
5.0,A1MBOTC01N0IY9,0007118899
4.0,A1X8VZWTOG8IS6,0006480101
4.0,A30R23VXTBBTLN,0007181701
4.0,A3E8QNDC7CV44,0002261251
5.0,A1Z81GM85KH5XS,0001844423
4.0,A39S0MP5L7898V,0007173156
5.0,A2T47C5XF9FQI7,000711835X
2.0,A1DW700HEBQC4P,0002051850
5.0,A1XXJ6I7K2I7SI,0006532462
5.0,A1DYMH30TSRONY,0006497071
2.0,A2SLME0E0ENFCP,0007173989
2.0,A39529JJJEEDP5,0006498736
3.0,A17BTP1QHK2I3I,0002241471
2.0,AUUFW7PTUHLT,0007179448
5.0,A3PGGI7A6XCNF1,0002255103
3.0,A1M36RIBC6IT7F,0006393217
3.0,ACIBQ6BQ6AWEV,000711835X
2.0,A1G37DFO8MQW0M,0002311216
5.0,AUM3YMZ0YRJE0,0007141882
4.0,A2E3GFHUDNPYDH,0007151276
4.0,A38AAPXSJN4C5G,0007157169
5.0,A1SBFI91YMPS9I,0002314843
5.0,AY8FI73B2HWXB,0006392237
4.0,A2AIE9DO5QSVBD,0007141424
4.0,A2GPEV42IO41CI,0006178731
4.0,A3AKWA5CWSKOOH,0007165161
5.0,A222LQEPE7O7BV,0002172690
4.0,A1Z81GM85KH5XS,0006545793
5.0,A2TXR85WQLE32N,0002433036
5.0,A2UIXU97JYCPZG,0006499171
5.0,A1DQZBHEU98PBT,0002241277
4.0,AHHUNTFQGUGX8,0006476414
4.0,AVBK68931HD11,0006170056
4.0,AUUFW7PTUHLT,0007119283
5.0,A3PHA1F3KY1AI8,000649918X
5.0,A34UTL4AVX80MK,0006353282
5.0,A1G9FX1KV45N41,0007172826
3.0,A5S98AEI9WI7Y,0001720392
5.0,A1VFKMHY42W2O3,0001054783
4.0,A3NBL1TI2M3CW1,000651040X
3.0,AT192JFMGM0ZG,000711933X
5.0,AZM9G2E1UMKRZ,0007161077
5.0,A3QZCA4LTTVGAD,0002051850
4.0,AGG9C66TOLJZB,0001713205
5.0,A2K9FXOFFHVNWG,0002238454
5.0,A2GBJQ9THOYDAJ,0006510426
4.0,A1SCJWCMQ3W3KK,000651202X
5.0,A1NC9AGZOBI0M1,0007113803
4.0,A39ABKRS1MKFTW,0007151276
5.0,A4FX5YCJA630V,0006123767
5.0,A1D2C0WDCSHUWZ,0007141424
5.0,A1VFKMHY42W2O3,0001844423
4.0,A3BIWTN2DA0YY2,0007211252
5.0,AJQ1S39GZBKUG,000715707X
5.0,A8O13GJJDU01Z,0006167357
4.0,A2FEGRJQNU51P9,0002247186
3.0,A1DW4U1LQV0XW7,0001857290
5.0,A13G1TKIKHGV3F,0007118317
5.0,A1G37DFO8MQW0M,0001047868
4.0,AZM9G2E1UMKRZ,0006137989
5.0,A3K1RVYM3JQZZS,0007119313
5.0,A30TK6U7DNS82R,0006499473
3.0,A2SI6BNK5SWSMD,0007176325
5.0,A1K1JW1C5CUSUZ,0007195087
4.0,A2GBJQ9THOYDAJ,0006470181
3.0,AUUFW7PTUHLT,0007136854
4.0,A26LZM6739834C,0007157177
5.0,A2GPEV42IO41CI,0002227282
5.0,A3647FSN6JOR06,0006477097
5.0,A2YF4ZMECJVLK9,0006550835
5.0,A222LQEPE7O7BV,0006551394
4.0,A1MFPR1ILOQPJY,0007155662
5.0,A26TU4ONC9KQRR,0001713205
4.0,A55MRYPUAX4QU,000647019X
5.0,AGG9C66TOLJZB,0001720392
3.0,A1X8VZWTOG8IS6,0006930220
5.0,A1NC9AGZOBI0M1,0007174640
3.0,A4FX5YCJA630V,0007139667
5.0,A333TKE5KYTW0Z,000711835X
3.0,A2K9FXOFFHVNWG,0006480101
4.0,A1NC9AGZOBI0M1,0007121113
4.0,A22QFL2QV9336P,0001720392
4.0,A3T4KN9XO3PIXG,0006392237
5.0,A20EEWWSFMZ1PN,0003302245
1.0,A1D2C0WDCSHUWZ,0002213311
5.0,A1DW700HEBQC4P,0003303187
4.0,A3QW09WANRS6BZ,0007151276
4.0,A1Z81GM85KH5XS,0006163831
5.0,A1Z81GM85KH5XS,0007119313
5.0,A30TK6U7DNS82R,0002318075
5.0,A20EEWWSFMZ1PN,0002167638
4.0,A3PA2209QS734T,0007139667
4.0,A2MF2QVSCUI27G,0007190301
4.0,A3V2W0GE6XQUPF,0002317850
5.0,A4R3X0V1QIJ7K,000715481X
5.0,AGHIV0V0ON7MO,0006278000
3.0,A2F540P3L6P5CL,0006512070
4.0,A1S1JC7LTBZAH2,0006166512
4.0,A2UIXU97JYCPZG,0006511295
3.0,A1MFPR1ILOQPJY,0006545793
3.0,A1GARI2JT6EAWA,0006280560
5.0,A1G9FX1KV45N41,0001720295
5.0,A2PWUIQG57O1AZ,0006514219
3.0,A2XRMQA6PJ5ZJ8,0002005549
5.0,A9L1JTFE26GLN,0007178484
4.0,A29NUB3P6YIWZG,0002226618
3.0,A1AV32Q6I8M1LX,0002318075
3.0,A1X8VZWTOG8IS6,0006512666
5.0,A1TWH3KD5YJQHM,0006472281
3.0,AFN32PGTZ31MV,0006551807
4.0,A341BG8RMH8QW,0001846590
5.0,A1A87TUBBDPMF0,0006172768
5.0,A3R9H6OKZHHRJD,0007179448
4.0,A1X8VZWTOG8IS6,0007119593
5.0,A13G1TKIKHGV3F,000711835X
1.0,A341BG8RMH8QW,0006383483
5.0,A1G37DFO8MQW0M,0002226618
5.0,A1K1JW1C5CUSUZ,0007173148
5.0,A2T7JK9FLC8V0N,0006145388
4.0,ACRDUJAN6XYVK,0002247186
4.0,A2GBJQ9THOYDAJ,0007223773
5.0,A2RA98L9KYYWXS,0007119313
2.0,AC1K4OQOZ90RS,000715481X
5.0,A33EVEMS61JYRQ,0006551807
4.0,AWLFVCT9128JV,0004244079
4.0,A8O13GJJDU01Z,0007119593
4.0,A1NC9AGZOBI0M1,0007121024
5.0,AYT4FJYVCHYLE,0002259524
5.0,AFMF4F9QW2JDS,000648011X
5.0,A1D2C0WDCSHUWZ,0007141882
5.0,APRY1W9VFEFQ6,0006483216
5.0,A11ON2OFCF6RTV,0003302245
3.0,A3DQWFWINN3V5A,0006480128
4.0,A29NUB3P6YIWZG,0002005549
5.0,A8XWYGM1VCAV9,0007164939
5.0,AHNBPJK260368,0007141343
3.0,A1DGJOJ1D49YZ8,0007136935
5.0,A3E8QNDC7CV44,0002000547
4.0,A2EDZH51XHFA9B,0006480101
3.0,A1JV4QKTEB7QBL,0006472087
5.0,AHNBPJK260368,0007161077
5.0,A2KBF2OYR359AJ,0007204167
5.0,A33L7G4E8CID3,0002256649
5.0,A1K1JW1C5CUSUZ,0006280560
4.0,A8IPQ1Q1O7YX5,0006145388
5.0,A341BG8RMH8QW,0001720295
3.0,A1FH9TBAO96PEW,0007136900
1.0,A2Q3D3CC9HT0S5,0002005263
3.0,A1Z81GM85KH5XS,0003302245
5.0,AN8C7BGR98HLN,0006499627
4.0,A1SBFI91YMPS9I,0002317850
5.0,A2O5RT4RCC4NU2,0007141424
5.0,A2OJW07GQRNJUT,0006280935
4.0,A3LWS1L674IYH7,0007141424
4.0,A1L43KWWR05PCS,0002005549
5.0,A3NBL1TI2M3CW1,0006479227
5.0,A1A87TUBBDPMF0,000711835X
4.0,AM27Q08QXDJ8H,0006140459
5.0,A1IIX764GG3WNZ,0001046314
5.0,A3RK5D0VVDGCPP,0007150415
3.0,A1GARI2JT6EAWA,0007181604
5.0,AJQ1S39GZBKUG,0007195303
4.0,A30KEXFT9SILL6,0007196156
4.0,A33EVEMS61JYRQ,0007192142
5.0,A1FT7QFKNHL9DT,0006280935
5.0,A2TXR85WQLE32N,0007115067
5.0,A1V8NBMG0PDVK1,0002259524
4.0,A6HXFDIC7DVTC,0001712810
3.0,A1X8VZWTOG8IS6,0006498736
5.0,A386UNUYDUDSBB,0007195303
4.0,A319KYEIAZ3SON,0007111932
5.0,AHHUNTFQGUGX8,0006176976
5.0,A21W6PCDZWG15R,0001048767
4.0,AM27Q08QXDJ8H,0007120761
4.0,A3BIWTN2DA0YY2,0006499465
5.0,A1CPSCL93S0VS8,0002318652
5.0,A17BTP1QHK2I3I,0007172826
5.0,A1XXJ6I7K2I7SI,0007151276
5.0,A2F3M93RRLFQNJ,0007151276
5.0,A3J0OXB9KIC5SS,0007151276
4.0,AMFA6FJHTMU8U,0007149832
3.0,A1C8P8OTHF77PF,0007141424
2.0,AQCQ5F0OJXMG9,0002213311
4.0,A30KEXFT9SILL6,0002247275
5.0,A1A87TUBBDPMF0,0002238594
5.0,A1RECBDKHVOJMW,0002051850
5.0,A1IIX764GG3WNZ,0002255456
4.0,A341BG8RMH8QW,0006280560
4.0,AFYYHRPSFBLWS,0007145594
5.0,A1RAUVCWYHTQI4,0002250101
3.0,AU6DIIDZK2OQM,0006754007
2.0,A1GARI2JT6EAWA,000711835X
5.0,A21NVBFIEQWDSG,000719756X
5.0,A17FLA8HQOFVIG,0007166311
3.0,A3QW09WANRS6BZ,0006497071
4.0,AMKZHBOK7VMQR,0003395693
5.0,A1DGJOJ1D49YZ8,0007205600
1.0,A3S1YIQQW7AZO,0007119593
4.0,A2F6N60Z96CAJI,0007201761
5.0,AFMF4F9QW2JDS,000649885X
5.0,A13G1TKIKHGV3F,0007158505
5.0,A2MF2QVSCUI27G,000714928X
5.0,AK7D1BHZOSOL1,0007120125
4.0,A1M36RIBC6IT7F,0006482074
4.0,A1D2C0WDCSHUWZ,000231309X
5.0,A1M4NJYP0WNL8Q,0007203128
3.0,A2NJO6YE954DBH,0002005549
2.0,A1ESZNL5LPAJMG,0006483011
2.0,AGBT2QIDI5YP,0006755232
4.0,A2NJO6YE954DBH,0007119593
5.0,A2XRMQA6PJ5ZJ8,000612609X
5.0,A1SKNS2DGG46XM,0007201761
3.0,A126KX6FVI4T66,0002311216
4.0,A2SZAEY94NY1UX,0002214962
4.0,AHD101501WCN1,0002117908
5.0,A2KBF2OYR359AJ,0006482511
4.0,A3BH49ZKESHDID,0003395693
4.0,A21NVBFIEQWDSG,0007163975
5.0,APTVNT7U6RZC3,0007219067
5.0,A1VFKMHY42W2O3,0002310988
5.0,A1G9FX1KV45N41,0001048767
5.0,A2ZQVH0NL4923Y,0007141343
4.0,A21NVBFIEQWDSG,0007183135
5.0,A3OJFPKMCXKOM0,000654861X
4.0,A4R3X0V1QIJ7K,0002310015
5.0,A4R8GJX3UZ1I,0002246791
5.0,A1IIX764GG3WNZ,0006476155
5.0,A1RECBDKHVOJMW,0007177437
5.0,A2PWUIQG57O1AZ,0002259842
5.0,A1MC6BFHWY6WC3,0001384198
5.0,A1NC9AGZOBI0M1,0006140459
1.0,A1X8VZWTOG8IS6,0007157177
5.0,AK7D1BHZOSOL1,0006514367
2.0,ALLJT7S5QOFFZ,0002314843
3.0,A2FQWV725FGE8S,0002434547
5.0,A3BH49ZKESHDID,0007151276
5.0,A1L2ZMYQ7OG3G2,0006177301
5.0,A2TXR85WQLE32N,0002571641
3.0,AYT4FJYVCHYLE,0002247437
3.0,A3J0OXB9KIC5SS,0002005549
3.0,A3V2W0GE6XQUPF,0007120680
4.0,A1S1JC7LTBZAH2,0007120702
5.0,AHNBPJK260368,0007122586
4.0,A1DW4U1LQV0XW7,0007148976
5.0,A37GRFP6VMUXKT,0002226618
4.0,A2F6N60Z96CAJI,0007120125
5.0,A2VJ80PM1G00QV,0007119283
5.0,A146H6A41B26QT,0007178484
4.0,A2MF2QVSCUI27G,0007195303
4.0,A2F6N60Z96CAJI,0007182813
3.0,A3KEZLJ59C1JVH,0007171226
3.0,A1Z81GM85KH5XS,0006393209
3.0,A1DW700HEBQC4P,0006168124
4.0,AUM3YMZ0YRJE0,0007166311
4.0,A2TXR85WQLE32N,0002431548
2.0,A2F540P3L6P5CL,0006119875
3.0,A8IPQ1Q1O7YX5,0007182155
4.0,A1IOJE0W1NXOSE,0002259753
5.0,A1I2O9Y3X3HXLS,0007196156
5.0,A1KYJA5YM1479G,0007141882
4.0,A1N1YEMTI9DJ86,0006512879
5.0,A1FT7QFKNHL9DT,0007117213
5.0,A3R8PXSFGY9MC2,0007155662
4.0,A2AYSFGUP5VTY3,0007119283
4.0,A1CHM200OEN65X,0002005549
3.0,A2RA98L9KYYWXS,0007211252
1.0,A3NBL1TI2M3CW1,0006392237
3.0,A2F3M93RRLFQNJ,000614182X
5.0,A20EEWWSFMZ1PN,000711835X
3.0,A2B1GZIRD6W646,0002005263
4.0,A680RUE1FDO8B,0006510973
5.0,A2PR6NXG0PA3KY,0001048767
3.0,A3K1RVYM3JQZZS,0007122586
4.0,A2PNTEDGMOLMOY,0006510418
4.0,A1NC9AGZOBI0M1,0006551521
3.0,A2TXR85WQLE32N,0006164749
3.0,A3EJWHGO91FA0N,0007120680
4.0,AUUFW7PTUHLT,0007120702
5.0,A2SZAEY94NY1UX,0002433036
4.0,AMX0PJKV4PPNJ,0006755232
4.0,A3A6GXILVT9JNW,0007154828
5.0,AN8C7BGR98HLN,0006142117
5.0,A1SCJWCMQ3W3KK,0006476155
5.0,A1K1JW1C5CUSUZ,0006513255
5.0,AX54G5AL870Q8,0007117213
4.0,A1X8VZWTOG8IS6,0006480446
3.0,A2GBJQ9THOYDAJ,0002310090
5.0,A13G1TKIKHGV3F,0001048767
5.0,AXNBXLKNYHYPZ,0006512267
5.0,A26TU4ONC9KQRR,000717313X
5.0,A1G37DFO8MQW0M,0007219822
3.0,AP66BKZNZHKCU,0007189869
1.0,ALLJT7S5QOFFZ,0007174098
5.0,AHCVWPLA1O4X8,0006280935
3.0,A2FQWV725FGE8S,0006159915
5.0,A1T17LMQABMBN5,0002226723
5.0,A38AAPXSJN4C5G,0006530680
2.0,A1C8P8OTHF77PF,0006211712
5.0,A21Z8FUB9IZI2L,0006152465
4.0,A1RECBDKHVOJMW,0007142315
5.0,A1K1JW1C5CUSUZ,0007141424
5.0,AWLFVCT9128JV,0002173611
3.0,ACIBQ6BQ6AWEV,0006512461
4.0,A4SKIA2A7IDRX,0006476155
5.0,AF8MDS6ZUV6M5,000617454X
3.0,A286R43QW30HAZ,0007164939
4.0,A28WJUJF6D2ULA,0007171226
5.0,A2F6N60Z96CAJI,0007181604
5.0,AP66BKZNZHKCU,0001844423
3.0,A5S98AEI9WI7Y,0007158459
4.0,A1X4JO8EJ1U5BR,0006211712
4.0,A2ODBHT4URXVXQ,0007141769
5.0,A2Z4KA3EFQWZOX,0007115067
5.0,A2DSXA1E02C86D,0007183054
5.0,A2KWQ64TRHB3YH,0007120680
3.0,A3DQWFWINN3V5A,0007119283
5.0,A236N1TURISZAF,0006473369
5.0,A1EBV706Z2AM38,0007179448
5.0,A3QVAKVRAH657N,0007141882
4.0,A3R1E4K7B6RUHP,0006170056
4.0,AK7CAW3N1XZV6,0007111347
5.0,AIQEHMC9TKGK5,0003302245
5.0,A1BA72K4VK1UN1,0006140459
3.0,A3DXVYD2TQHWGD,0007149832
4.0,A2RA98L9KYYWXS,0007120907
4.0,A3K1RVYM3JQZZS,0006498736
4.0,A2FVOBHO3IPGF7,0002310015
3.0,A2VJ80PM1G00QV,0002311216
4.0,A13G1TKIKHGV3F,0006140459
5.0,A3A6GXILVT9JNW,0007122586
3.0,A3R9H6OKZHHRJD,0007120702
5.0,A222LQEPE7O7BV,0002238594
2.0,A222LQEPE7O7BV,0006478999
4.0,A2BIK37ZMXKW91,0002310988
5.0,A3QZCA4LTTVGAD,000171337X
5.0,A37GRFP6VMUXKT,0007152523
4.0,A9NFFAZF3LIB2,0007178484
5.0,AK7CAW3N1XZV6,0007183135
5.0,AVBK68931HD11,0007196156
4.0,AEKWD5WIFP6,0001384198
3.0,AN70SZO2SOKFB,0006755291
4.0,AWLFVCT9128JV,0007166052
3.0,A2MF2QVSCUI27G,0007165870
5.0,A1TWH3KD5YJQHM,0006510418
4.0,A3A6GXILVT9JNW,0002311909
5.0,A96K1ZGW56S2I,0007141424
2.0,A3E8QNDC7CV44,0002311216
1.0,A1D2C0WDCSHUWZ,000714637X
4.0,A39S0MP5L7898V,0007173148
4.0,A2F6N60Z96CAJI,000714282X
4.0,A1SBFI91YMPS9I,0006159990
5.0,A2I2IVPGTOT3AE,0007120818
5.0,A1KYJA5YM1479G,0001951076
4.0,A28WJUJF6D2ULA,0007119593
5.0,A3RBGEV4IHL1XM,0007120990
5.0,AXYFNRDTY33TU,0007174098
2.0,A3R1E4K7B6RUHP,0006140459
