ratingScore,reviewerID,productID
3.0,A3DXVYD2TQHWGD,0007173989
4.0,A6HXFDIC7DVTC,0001712713
4.0,A29CUCGRX04TS8,0002246678
5.0,A3EJWHGO91FA0N,0006157629
5.0,A26TU4ONC9KQRR,0007173148
3.0,A1BI8PUEHA5CHW,0006476589
5.0,A3NUMRC41CR0UU,0001048767
4.0,A1EBV706Z2AM38,0007155662
4.0,A3LZGLA88K0LA0,0007181604
4.0,A2MAB5Q4XA209W,0006482449
3.0,A30KEXFT9SILL6,0006512410
5.0,A2ODBHT4URXVXQ,0006392237
5.0,A680RUE1FDO8B,0007151276
4.0,A3PHA1F3KY1AI8,0006499228
3.0,A1K1JW1C5CUSUZ,0007121113
4.0,A6HXFDIC7DVTC,0001951076
3.0,A146H6A41B26QT,0006392237
3.0,A1X8VZWTOG8IS6,000648204X
5.0,AIX69FQ11NYHV,000617454X
4.0,A29LGHDM4PTVOA,0003302245
4.0,A1CHM200OEN65X,0002246678
5.0,A2JVCPTNG2L7PY,0001950061
4.0,A341BG8RMH8QW,0001048767
5.0,AUGABW5AS2OXM,0006493572
5.0,A4R8GJX3UZ1I,0006392954
5.0,AOGE8PM6KED3O,000614182X
4.0,A21NVBFIEQWDSG,0007182317
5.0,A3VMCKYN22X0CO,0006175015
5.0,A1EKTLUL24HDG8,0002117908
3.0,A2V6FC7GVZ6T7M,0004244079
4.0,A4FX5YCJA630V,0001844423
4.0,A29CUCGRX04TS8,0006545793
4.0,AX54G5AL870Q8,0006178324
5.0,A2PNTEDGMOLMOY,0006176976
5.0,A37F1G84K35FCZ,0002232618
2.0,ALLJT7S5QOFFZ,0006910637
4.0,A1835Y2087GJU8,000231312X
4.0,A1G0DH7UQ4ILS6,0007155662
5.0,A13G1TKIKHGV3F,0006162754
5.0,A3USRUCHAOC3MT,0007164939
4.0,A1K1JW1C5CUSUZ,0007181604
3.0,ANFKIA40MBV8B,0006498736
4.0,A1L43KWWR05PCS,0006142737
4.0,A4SD8F79JBYG2,0006482449
5.0,A1MC6BFHWY6WC3,0007113803
4.0,A2DSXA1E02C86D,0007196962
4.0,AMX0PJKV4PPNJ,0007178638
3.0,A30KEXFT9SILL6,0002246791
5.0,A33EVEMS61JYRQ,0007141424
4.0,A1G37DFO8MQW0M,0007120702
5.0,A30TK6U7DNS82R,000711933X
5.0,A1IOJE0W1NXOSE,0006170056
4.0,A21NVBFIEQWDSG,0007140975
5.0,A3BIWTN2DA0YY2,0007120796
4.0,A3R1E4K7B6RUHP,0002226723
5.0,A2IIB10X0CECYV,0007206720
4.0,A1IOJE0W1NXOSE,0007104359
3.0,A1JV4QKTEB7QBL,0006514642
4.0,AFYYHRPSFBLWS,0006479227
3.0,A30TK6U7DNS82R,0006170056
4.0,A1Z81GM85KH5XS,000712788X
4.0,A29CUCGRX04TS8,0007124376
5.0,A1SBFI91YMPS9I,0007119305
4.0,AUM3YMZ0YRJE0,0007117213
4.0,A1MFPR1ILOQPJY,0002005549
4.0,A1CDNTB7377YH2,0006393802
5.0,A1IIX764GG3WNZ,0006177980
4.0,A244OF3K701OS1,0002247437
5.0,AXYFNRDTY33TU,0007119283
4.0,A1DGJOJ1D49YZ8,0007149883
5.0,AZM9G2E1UMKRZ,0006498736
5.0,A1EBV706Z2AM38,000711835X
4.0,A1XTWXIMUCDGQE,0007172826
4.0,A2GBJQ9THOYDAJ,0006171982
3.0,AQCQ5F0OJXMG9,0001720295
5.0,A20EEWWSFMZ1PN,0007124473
4.0,A2T47C5XF9FQI7,0007111509
4.0,A3BH49ZKESHDID,0002261499
4.0,A3RBGEV4IHL1XM,0007154917
4.0,AFYYHRPSFBLWS,0007219822
5.0,A2WZON0QPX7C9X,0006755194
4.0,A3J0OXB9KIC5SS,0006499236
5.0,AOGE8PM6KED3O,0001720295
5.0,A1GQAKL9CGQLP1,0007172826
3.0,A1YWUHRJDMATPI,0007113080
5.0,AT192JFMGM0ZG,0007120818
5.0,AM27Q08QXDJ8H,0007139667
5.0,A37GRFP6VMUXKT,000651202X
5.0,A2KPBO9MLTTOZZ,000614182X
4.0,A1D2C0WDCSHUWZ,0007137818
5.0,A1NC9AGZOBI0M1,0001048767
4.0,A30KEXFT9SILL6,0007181701
4.0,A1SCJWCMQ3W3KK,000711835X
5.0,AHHUNTFQGUGX8,0002250101
5.0,A2SZAEY94NY1UX,0006511309
5.0,A2XTCY5SSI6LQN,0007121083
4.0,A2V6FC7GVZ6T7M,0002163578
5.0,A2KWQ64TRHB3YH,0007181701
4.0,A2XTCY5SSI6LQN,0007120877
5.0,A32VWSQ0FPZKZ3,0007201109
4.0,A26BWRBPP4V2WF,0002005549
5.0,AP66BKZNZHKCU,000711835X
4.0,A2WZON0QPX7C9X,0007126670
5.0,A2FQWV725FGE8S,0002257556
4.0,ABMX8XUNPR3LP,0002247437
4.0,AYXONN2ZFICBU,000711933X
5.0,A24505CR98NLLV,0002180618
5.0,A3A6GXILVT9JNW,0007141343
4.0,A2MF2QVSCUI27G,0007189885
4.0,AFYYHRPSFBLWS,0003302245
5.0,A26TU4ONC9KQRR,0001711296
4.0,A2F6N60Z96CAJI,0007177437
5.0,A30R23VXTBBTLN,0006510973
5.0,AGHIV0V0ON7MO,0006280544
5.0,A2DA6HOBLBUQL6,0007139667
4.0,A3A6GXILVT9JNW,0006510922
4.0,A4R3X0V1QIJ7K,0007120877
5.0,A3RBGEV4IHL1XM,0007122586
4.0,A2I6MHMAZZDCRX,000711835X
4.0,A2LIR7WQ20GXQ7,0007151136
4.0,A2SZAEY94NY1UX,0006511317
5.0,A1D2C0WDCSHUWZ,0007116268
4.0,ABMX8XUNPR3LP,0007182813
4.0,A1S1JC7LTBZAH2,0007119305
5.0,A2AIE9DO5QSVBD,0001713256
5.0,AMFA6FJHTMU8U,0006547745
5.0,A9L1JTFE26GLN,0007149832
4.0,A1IOJE0W1NXOSE,0002318652
5.0,A1KYJA5YM1479G,0007158505
1.0,AGBT2QIDI5YP,0002247437
4.0,A2GRDQJ4Z7053K,0007121024
5.0,A1N1YEMTI9DJ86,0006472303
5.0,A3MV1KKHX51FYT,0007141343
4.0,A2BIK37ZMXKW91,0007155662
4.0,A2F3M93RRLFQNJ,000651040X
5.0,A236N1TURISZAF,0007147295
5.0,A1D2C0WDCSHUWZ,0001050230
4.0,A30KEXFT9SILL6,0002252317
5.0,A1MBOTC01N0IY9,0007171226
5.0,AHCVWPLA1O4X8,0001844423
4.0,A4SD8F79JBYG2,0006479227
5.0,A2NJO6YE954DBH,0001713078
5.0,ANFKIA40MBV8B,000711933X
5.0,A29LGHDM4PTVOA,0006371949
5.0,AHD101501WCN1,0002245833
2.0,A1YWUHRJDMATPI,0007145594
5.0,A2DA6HOBLBUQL6,0006170056
5.0,A2ODBHT4URXVXQ,000274080X
5.0,A1G37DFO8MQW0M,0002317850
5.0,A1CHM200OEN65X,0002433036
4.0,A2FEGRJQNU51P9,000614182X
3.0,A1DGJOJ1D49YZ8,0007136900
3.0,A2ZQVH0NL4923Y,0007119305
4.0,A1AV32Q6I8M1LX,0002314843
2.0,A1NT7ED5TATUAM,0007119283
4.0,A2NHD7LUXVGTD3,0007195303
4.0,A2MF2QVSCUI27G,0007147295
5.0,A3E8QNDC7CV44,0007119313
5.0,A341BG8RMH8QW,0007173113
3.0,ACIBQ6BQ6AWEV,0007179448
4.0,A30KEXFT9SILL6,0007141076
5.0,A1IOJE0W1NXOSE,0002310988
4.0,A1IOJE0W1NXOSE,0006499945
5.0,ALLJT7S5QOFFZ,0002259842
5.0,AIIR8E34EDKCQ,0006162754
4.0,A1835Y2087GJU8,000711933X
4.0,A3NIQK6ZLYEP1L,0006545793
4.0,A5S98AEI9WI7Y,000711835X
5.0,AN8C7BGR98HLN,000711835X
4.0,A2GBJQ9THOYDAJ,0006499260
4.0,A1C97CZ8GVFMY5,0007174640
1.0,A32VWSQ0FPZKZ3,0007181701
5.0,ADY0QI5IENSLY,000648011X
5.0,A21Z8FUB9IZI2L,000649885X
4.0,A55ER33W947XU,0002314843
4.0,A3PA2209QS734T,0006482880
5.0,A34UTL4AVX80MK,0006545793
3.0,A2SZAEY94NY1UX,0006168124
4.0,A4R3X0V1QIJ7K,000721801X
3.0,AK7D1BHZOSOL1,0002258757
5.0,A2JVCPTNG2L7PY,000172066X
3.0,A1Z81GM85KH5XS,0006476414
4.0,AHD101501WCN1,0006545793
5.0,A2O5RT4RCC4NU2,0002005549
5.0,A2XTCY5SSI6LQN,000711933X
4.0,A30KEXFT9SILL6,0006483585
3.0,A3LZGLA88K0LA0,0001047566
5.0,AGG9C66TOLJZB,0007199481
5.0,A4FX5YCJA630V,0006498736
5.0,A2EDZH51XHFA9B,0002247275
5.0,A1G37DFO8MQW0M,0007211228
5.0,AHNBPJK260368,0007211228
5.0,A1C97CZ8GVFMY5,0007177437
5.0,A1SCJWCMQ3W3KK,0002252317
5.0,A9L1JTFE26GLN,0007141076
5.0,A9L1JTFE26GLN,0007181701
5.0,A1FT7QFKNHL9DT,0007157169
5.0,A1K1JW1C5CUSUZ,0007119283
4.0,A2AIE9DO5QSVBD,0001381733
4.0,A3A6GXILVT9JNW,0007139667
5.0,A1K1JW1C5CUSUZ,0007158459
5.0,A3PGGI7A6XCNF1,0006511295
5.0,A3PGGI7A6XCNF1,0006510973
5.0,A3PHA1F3KY1AI8,0006510426
5.0,AXYFNRDTY33TU,0006170056
5.0,A1DYMH30TSRONY,0007151276
4.0,AN70SZO2SOKFB,000243248X
5.0,A22QFL2QV9336P,0006479561
4.0,A2GPEV42IO41CI,0007165161
4.0,A2HQ8RTAJYEUJO,0006512275
5.0,A146H6A41B26QT,000172066X
5.0,AIIR8E34EDKCQ,0007136854
5.0,AHCVWPLA1O4X8,0006238599
5.0,A1FT7QFKNHL9DT,0006280560
3.0,A4FX5YCJA630V,0002310899
5.0,A1SBFI91YMPS9I,0006479561
5.0,A3QIP6LXWPIPMP,0006140459
2.0,A5S98AEI9WI7Y,0007137818
5.0,AMKZHBOK7VMQR,0007118317
4.0,AYXONN2ZFICBU,0006512879
5.0,A2KWQ64TRHB3YH,0006280560
4.0,A2FVOBHO3IPGF7,0006158048
5.0,A2F6N60Z96CAJI,0006510426
5.0,A8XWYGM1VCAV9,0002318652
4.0,ABMX8XUNPR3LP,0007136854
5.0,A386UNUYDUDSBB,0006480101
5.0,AUGABW5AS2OXM,0002172690
1.0,A2LGBXTYHWEP1I,0006498450
5.0,A4SKIA2A7IDRX,0001720279
5.0,A1X8VZWTOG8IS6,0002230860
5.0,AMFA6FJHTMU8U,0007200285
5.0,AX54G5AL870Q8,0007166311
5.0,A1G37DFO8MQW0M,0007119305
3.0,A1DW4U1LQV0XW7,0007178638
5.0,A1F38YS15PWMRQ,0007164939
5.0,A38AAPXSJN4C5G,0000230022
5.0,A1M8PP7MLHNBQB,0006392903
5.0,AC1K4OQOZ90RS,0007207638
3.0,A2B1GZIRD6W646,0006513050
4.0,A3K1RVYM3JQZZS,0007119305
2.0,A1DQZBHEU98PBT,0006392237
4.0,A3A6GXILVT9JNW,0006175015
5.0,A29CT3MXKBWVQ6,0006499163
5.0,A1GQAKL9CGQLP1,0006353282
4.0,A2MF2QVSCUI27G,0007171226
5.0,A1D5RCOILPC9LX,000717036X
5.0,A2NJO6YE954DBH,0001048767
5.0,A1F38YS15PWMRQ,000226157X
4.0,A3QW09WANRS6BZ,0007210965
1.0,A1C97CZ8GVFMY5,0007141424
4.0,AC1K4OQOZ90RS,0007117213
2.0,A3HLJQCY6GKRVK,0002258870
5.0,AHD101501WCN1,0001050230
3.0,AHHUNTFQGUGX8,0007181701
5.0,A33EVEMS61JYRQ,0007219067
3.0,A3LZGLA88K0LA0,0007142315
5.0,A3PGGI7A6XCNF1,000226157X
5.0,A8O13GJJDU01Z,000221279X
4.0,A1Z81GM85KH5XS,0007141343
4.0,A1RAUVCWYHTQI4,0007120125
5.0,A33L7G4E8CID3,0006499163
4.0,A3LZGLA88K0LA0,0007203128
5.0,A26TU4ONC9KQRR,0007141882
5.0,A2ORDVE96GL3Q7,000711835X
1.0,A3IKBHODOTYYHM,0007149832
4.0,A30KEXFT9SILL6,0006393209
5.0,A2V6FC7GVZ6T7M,000648123X
4.0,A2GBJQ9THOYDAJ,0006176976
5.0,A286R43QW30HAZ,0006490344
5.0,A17BTP1QHK2I3I,0006481795
4.0,A3QS5UYAGHF4IU,0006510973
5.0,A1DW4U1LQV0XW7,0006755267
5.0,A2YTHMJJJQCOZ,0006511279
5.0,A2F3M93RRLFQNJ,0006511279
2.0,A3KEZLJ59C1JVH,0007155662
4.0,A1EKTLUL24HDG8,0002005549
5.0,A3NIQK6ZLYEP1L,0001921517
5.0,APRY1W9VFEFQ6,0007174268
5.0,A1DW700HEBQC4P,0006162754
4.0,AN70SZO2SOKFB,000711835X
4.0,A2PNTEDGMOLMOY,0002250101
4.0,A1D5RCOILPC9LX,0007163975
3.0,A1A87TUBBDPMF0,0006379478
4.0,A2O9HU1K7TCF7B,0007141424
4.0,A3BH49ZKESHDID,0002258757
4.0,AISUSPFYY68RO,0006162754
1.0,AGBT2QIDI5YP,0002247399
3.0,A2UIXU97JYCPZG,0007149832
4.0,A1JH5J1KQAUBMP,0007115288
4.0,APRY1W9VFEFQ6,0007181604
5.0,A3PGGI7A6XCNF1,0006532462
4.0,A3T4KN9XO3PIXG,0007174799
3.0,A3MV1KKHX51FYT,0006545793
5.0,A1LEA0J63GNRTM,0002259664
5.0,A20EEWWSFMZ1PN,0006545793
4.0,A1V8NBMG0PDVK1,0006162754
4.0,A3QW09WANRS6BZ,0003302245
5.0,A55MRYPUAX4QU,0007181582
5.0,A236N1TURISZAF,0002259842
3.0,A2SI6BNK5SWSMD,0007181582
5.0,A1G37DFO8MQW0M,0002224216
4.0,A3IKBHODOTYYHM,0006545793
4.0,A17BTP1QHK2I3I,000710782X
3.0,AUM3YMZ0YRJE0,0007172826
5.0,A2LGBXTYHWEP1I,0002256649
5.0,AUGABW5AS2OXM,000226157X
2.0,A2ORDVE96GL3Q7,0006476155
5.0,A2KBF2OYR359AJ,0006280897
4.0,AVBK68931HD11,0006483011
1.0,A3NBL1TI2M3CW1,0007203136
4.0,A55MRYPUAX4QU,0006470238
5.0,A2NHD7LUXVGTD3,0006499171
4.0,A1SCJWCMQ3W3KK,0002317850
5.0,A1CPSCL93S0VS8,0006157629
4.0,A3BIWTN2DA0YY2,0002310015
4.0,A1835Y2087GJU8,0002317850
5.0,AIX69FQ11NYHV,0002258870
3.0,A28WJUJF6D2ULA,0006176666
2.0,A8XWYGM1VCAV9,0007154917
5.0,A12GX28UTS8AZI,0007120796
5.0,AGG9C66TOLJZB,000717313X
3.0,A2E3GFHUDNPYDH,0007141424
5.0,A2B1GZIRD6W646,0002172690
5.0,A32VWSQ0FPZKZ3,0007166311
5.0,A2I2IVPGTOT3AE,0007119305
5.0,A3RK5D0VVDGCPP,0007100477
5.0,A26BWRBPP4V2WF,0006499171
5.0,A1SKNS2DGG46XM,0007161158
5.0,AK7D1BHZOSOL1,0002727463
5.0,A1ESZNL5LPAJMG,0006482783
4.0,A2UIXU97JYCPZG,0002246791
4.0,A1VFKMHY42W2O3,0002115751
3.0,A3IKBHODOTYYHM,0003302245
5.0,A3HLJQCY6GKRVK,000711835X
5.0,A3R8PXSFGY9MC2,0006375219
5.0,A1XU60OJ2XW5P4,0002221020
5.0,A34UTL4AVX80MK,0002232618
5.0,A3BIWTN2DA0YY2,0007119305
5.0,A1Z81GM85KH5XS,0001720295
5.0,A1GQAKL9CGQLP1,0002226723
5.0,APTVNT7U6RZC3,0007153937
4.0,ACRDUJAN6XYVK,0006483569
2.0,A2K9FXOFFHVNWG,0006479286
5.0,A680RUE1FDO8B,0006478964
5.0,A2ODBHT4URXVXQ,0007166311
4.0,A2F6N60Z96CAJI,0007201788
3.0,A1X8VZWTOG8IS6,0006755259
5.0,A2C05OHYJERICI,000231309X
5.0,A13G1TKIKHGV3F,0001956604
3.0,A1X8VZWTOG8IS6,0007173113
3.0,A2LGBXTYHWEP1I,0006496598
4.0,AK7D1BHZOSOL1,0002253194
2.0,A2RPIGO3G4M6GN,0006174426
4.0,A30I6S5Z0LP4CB,0004244079
5.0,AVBK68931HD11,0006480101
4.0,A2SI6BNK5SWSMD,0007193181
3.0,A3J0OXB9KIC5SS,0006166032
3.0,AOGE8PM6KED3O,0007111452
4.0,A1GARI2JT6EAWA,0007173989
3.0,A1VFKMHY42W2O3,0007120907
3.0,A2CR57GAJKNWVV,0006511074
4.0,A21NVBFIEQWDSG,0002252317
5.0,AXYFNRDTY33TU,0006140459
4.0,A222LQEPE7O7BV,0007181701
4.0,AC1K4OQOZ90RS,0007212690
5.0,A4SD8F79JBYG2,0007181701
3.0,A3IKBHODOTYYHM,0007155662
5.0,A3BIWTN2DA0YY2,0006170056
4.0,A1D5RCOILPC9LX,0007133766
5.0,A1SKNS2DGG46XM,0007161913
5.0,A2PWUIQG57O1AZ,0007147295
4.0,AQCQ5F0OJXMG9,0007181701
5.0,A30TK6U7DNS82R,0006162754
5.0,A1G9FX1KV45N41,0001713256
5.0,A2NHD7LUXVGTD3,0006166032
5.0,A1K1JW1C5CUSUZ,0002250101
4.0,A1X8VZWTOG8IS6,0002247275
3.0,A2F3SXHT6RBV81,0002256649
4.0,A1T17LMQABMBN5,0007172826
5.0,A2NHD7LUXVGTD3,0006497071
2.0,A1DW700HEBQC4P,0007149832
4.0,A30KEXFT9SILL6,0007154917
5.0,A1XXJ6I7K2I7SI,0002558262
5.0,A1SBFI91YMPS9I,0006499627
5.0,A38Z66H58RIJ64,0002247437
5.0,A1L43KWWR05PCS,0007127944
4.0,A8O13GJJDU01Z,0006157505
5.0,A341BG8RMH8QW,0007169930
4.0,A3LWS1L674IYH7,0006483232
2.0,A3BH49ZKESHDID,0006476414
4.0,A1DW700HEBQC4P,0007161077
4.0,A1IOJE0W1NXOSE,0007201109
5.0,A1V8NBMG0PDVK1,0003302245
4.0,A2TXR85WQLE32N,000711835X
3.0,A2AYSFGUP5VTY3,0006175015
2.0,AS6SH2JM2YY3H,0007102623
4.0,A1E2NA2F4RTQ9B,0007178484
3.0,A3T0OTH5072YRE,0002247399
5.0,A2F6N60Z96CAJI,000711835X
4.0,A3AKWA5CWSKOOH,0006530699
5.0,AC1K4OQOZ90RS,0007172826
5.0,A2RPIGO3G4M6GN,0002241277
3.0,A2EDZH51XHFA9B,0007182317
5.0,A1X4JO8EJ1U5BR,0001844423
5.0,A3647FSN6JOR06,0006157629
3.0,A1X8VZWTOG8IS6,000647019X
5.0,A3KEZLJ59C1JVH,0003302245
5.0,APRY1W9VFEFQ6,0002259664
5.0,A1NC9AGZOBI0M1,0006498736
5.0,A34UTL4AVX80MK,0002005263
5.0,AZM9G2E1UMKRZ,0006157629
4.0,A3PHA1F3KY1AI8,000721801X
5.0,AN8C7BGR98HLN,0002310988
3.0,A4FX5YCJA630V,0007179448
5.0,A1XU60OJ2XW5P4,0006167357
2.0,AYFNOHE3IQQ4G,0007120818
5.0,A3A6GXILVT9JNW,0002318652
5.0,A1CHM200OEN65X,0006545793
5.0,A2V6FC7GVZ6T7M,000711835X
5.0,AU6DIIDZK2OQM,0007150415
4.0,A3A6GXILVT9JNW,0007147295
5.0,A222LQEPE7O7BV,000719823X
5.0,A1CPSCL93S0VS8,0007154917
5.0,A2LIR7WQ20GXQ7,0001048767
3.0,A1NC9AGZOBI0M1,0007201109
5.0,AHD101501WCN1,0001048767
5.0,A1VFKMHY42W2O3,0006159990
4.0,A21W6PCDZWG15R,0006545793
4.0,A3NBL1TI2M3CW1,0006513840
5.0,A2HQ8RTAJYEUJO,0007190611
5.0,A2PNTEDGMOLMOY,0002247399
5.0,A2PNTEDGMOLMOY,000711835X
3.0,AT192JFMGM0ZG,0007120974
3.0,A2PR6NXG0PA3KY,0002226618
5.0,AMFA6FJHTMU8U,0007213956
4.0,A3A6GXILVT9JNW,0007120702
4.0,APRY1W9VFEFQ6,0002005549
3.0,A5S98AEI9WI7Y,0001048767
5.0,AM27Q08QXDJ8H,0002310899
4.0,A2VJ80PM1G00QV,0007206720
4.0,A3AKWA5CWSKOOH,0002008599
5.0,A3BIWTN2DA0YY2,0006166512
5.0,AZM9G2E1UMKRZ,0002310015
5.0,A2KPBO9MLTTOZZ,000649918X
2.0,A1L43KWWR05PCS,0007192142
5.0,AHNBPJK260368,0006162754
4.0,A3VO34TDJXJGNK,0007119283
4.0,A1MFPR1ILOQPJY,000711835X
2.0,A30KEXFT9SILL6,0002005549
5.0,A1SBFI91YMPS9I,0007136854
2.0,A3LWS1L674IYH7,0002247437
5.0,A3MV1KKHX51FYT,0007119283
3.0,ABMX8XUNPR3LP,0007181701
4.0,A3QW09WANRS6BZ,0004244079
5.0,A2O9HU1K7TCF7B,0007120974
2.0,A1DW700HEBQC4P,000274080X
4.0,A1M4NJYP0WNL8Q,0006476155
3.0,A2Q3D3CC9HT0S5,0007173571
5.0,A3A6GXILVT9JNW,0007119283
5.0,A1L2ZMYQ7OG3G2,0002242052
3.0,A3A6GXILVT9JNW,0007120818
5.0,A2LIR7WQ20GXQ7,000224070X
5.0,A1NC9AGZOBI0M1,0007120974
4.0,A30TK6U7DNS82R,0007121113
5.0,A1XU60OJ2XW5P4,0002219247
5.0,A2LGBXTYHWEP1I,0006510272
5.0,A1YWUHRJDMATPI,0007111509
3.0,A5S98AEI9WI7Y,0001050230
5.0,A1E2NA2F4RTQ9B,0001844423
5.0,A2T47C5XF9FQI7,0007166311
5.0,A2F3M93RRLFQNJ,0007152523
5.0,A1XTWXIMUCDGQE,0001844423
5.0,A1CPSCL93S0VS8,0002310899
5.0,A1EBV706Z2AM38,0001048767
4.0,A3EJWHGO91FA0N,000231309X
4.0,A3RK5D0VVDGCPP,0006482783
5.0,A2GBJQ9THOYDAJ,000649921X
2.0,AC1K4OQOZ90RS,0007181582
5.0,A2FEGRJQNU51P9,0007141424
5.0,A1M8PP7MLHNBQB,0007161263
4.0,A1G37DFO8MQW0M,0006162754
5.0,A20EEWWSFMZ1PN,0006176070
5.0,A2EDZH51XHFA9B,0006486029
5.0,A1NC9AGZOBI0M1,0002310015
2.0,A21Z8FUB9IZI2L,0002247275
5.0,A4SD8F79JBYG2,000649885X
3.0,A1AV32Q6I8M1LX,0007206720
2.0,AYXONN2ZFICBU,0006142117
3.0,AISUSPFYY68RO,0006166512
5.0,A2LGBXTYHWEP1I,000617454X
5.0,A1X8VZWTOG8IS6,0003302245
5.0,A1D2C0WDCSHUWZ,0007127111
1.0,A2Z4KA3EFQWZOX,0007172990
5.0,APRY1W9VFEFQ6,0007147295
4.0,A17FLA8HQOFVIG,0002051850
3.0,A3S1YIQQW7AZO,0006393195
5.0,A2GPEV42IO41CI,0007141424
5.0,AMFA6FJHTMU8U,0006552307
4.0,A4FX5YCJA630V,0007136854
2.0,AS6SH2JM2YY3H,0007181604
4.0,A1EKTLUL24HDG8,0007115881
5.0,A13G1TKIKHGV3F,0007173148
5.0,AGBT2QIDI5YP,000649885X
4.0,A2O9HU1K7TCF7B,0006735967
5.0,A3RBGEV4IHL1XM,0006123767
5.0,ANEDXRFDZDL18,0006166032
5.0,A3PGGI7A6XCNF1,0006511317
4.0,A5S98AEI9WI7Y,0006755232
5.0,AGG9C66TOLJZB,0006531768
5.0,A2DA6HOBLBUQL6,0007120877
5.0,A1YWUHRJDMATPI,0006476155
5.0,AXYFNRDTY33TU,0006123767
3.0,A3PA2209QS734T,0006140459
4.0,A1AV32Q6I8M1LX,0002214830
3.0,AN70SZO2SOKFB,0007151403
4.0,A2IIB10X0CECYV,0006162754
3.0,A126KX6FVI4T66,0006512372
5.0,A1G37DFO8MQW0M,0006159990
5.0,A2NHD7LUXVGTD3,0006511252
5.0,AF8MDS6ZUV6M5,000711835X
4.0,A13G1TKIKHGV3F,0007120990
5.0,A1K1JW1C5CUSUZ,0007178484
4.0,AU6DIIDZK2OQM,0007137818
5.0,A3RBGEV4IHL1XM,0006544894
4.0,A3RBGEV4IHL1XM,0007211228
3.0,ABMX8XUNPR3LP,0006162754
5.0,APTVNT7U6RZC3,0006551807
4.0,A3AKWA5CWSKOOH,0007103417
4.0,A1D5RCOILPC9LX,0006483348
4.0,A2ODBHT4URXVXQ,000719093X
5.0,A21Z8FUB9IZI2L,0006483011
5.0,A17BTP1QHK2I3I,000648123X
4.0,A3J0OXB9KIC5SS,0006499171
5.0,ALDRY40BPNY09,0006280560
3.0,A2F3SXHT6RBV81,0007173989
5.0,A286R43QW30HAZ,0006545793
5.0,A20EEWWSFMZ1PN,0006479561
5.0,ANFKIA40MBV8B,0007204485
4.0,A3PHA1F3KY1AI8,000649921X
4.0,A9NFFAZF3LIB2,0003302245
4.0,A3RK5D0VVDGCPP,0001054783
4.0,AISUSPFYY68RO,0007164939
5.0,A2F3M93RRLFQNJ,000711835X
4.0,A1BI8PUEHA5CHW,0007155662
5.0,A1G9FX1KV45N41,0002259664
5.0,A8IPQ1Q1O7YX5,0007149832
5.0,A2KWQ64TRHB3YH,0001844423
4.0,AU6DIIDZK2OQM,0006735967
4.0,A2GBJQ9THOYDAJ,0006166032
5.0,ABMX8XUNPR3LP,0002259842
5.0,A3RBGEV4IHL1XM,0002310899
4.0,AIIR8E34EDKCQ,0007196962
5.0,A1DGJOJ1D49YZ8,0002259664
5.0,A1F38YS15PWMRQ,0007113803
4.0,A3CWEK9HY2VPDL,0002238594
5.0,A3AY3EV2MFRFGG,0006512496
5.0,AT192JFMGM0ZG,0007174098
4.0,A1N1YEMTI9DJ86,0002310015
3.0,A1X8VZWTOG8IS6,0006476155
5.0,A2GBJQ9THOYDAJ,000648011X
4.0,AK7CAW3N1XZV6,0007146752
5.0,A37XGUQ1VH0XM6,0001844423
4.0,A1Z81GM85KH5XS,0006152465
5.0,AXYFNRDTY33TU,0007141343
5.0,A3AKWA5CWSKOOH,000715707X
4.0,A3DQWFWINN3V5A,0006480446
4.0,ACIBQ6BQ6AWEV,0006167918
5.0,A2RA98L9KYYWXS,0006166512
5.0,AK7D1BHZOSOL1,0006280560
1.0,A28WJUJF6D2ULA,0007170785
3.0,A3CWEK9HY2VPDL,0006177301
5.0,A2F6N60Z96CAJI,0007165161
3.0,AISUSPFYY68RO,0007136846
5.0,A3EJWHGO91FA0N,0002158663
